191,1,15/05/2026,2026,2D - NT,2,33,119.3,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,33,120.9,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,34,126.5,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,34,126.9,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,35,82,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,35,83.6,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,36,113.7,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,36,116.1,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,37,105.7,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,37,106.3,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,38,104,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,38,105.8,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,39,114.2,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,39,114.5,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,40,112.8,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,40,114,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,41,119.9,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,41,121,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,42,116.7,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,42,118.8,02,106,,,
